Date;Year;Home;Away;HG;AG
22/07/2017;2017;Vitória;Chapecoense;1;2
23/07/2017;2017;Flamengo;Coritiba;2;1
23/07/2017;2017;Santos;Bahia;3;0
23/07/2017;2017;Fluminense;Corinthians;0;1
23/07/2017;2017;Sport;Palmeiras;0;2
23/07/2017;2017;Avaí;Cruzeiro;1;0
24/07/2017;2017;Atlético Mineiro;Vasco;1;2
24/07/2017;2017;Athletico;Ponte Preta;0;2
24/07/2017;2017;Atlético Goianiense;Botafogo;1;1
25/07/2017;2017;São Paulo;Grêmio;1;1
29/07/2017;2017;Botafogo;São Paulo;3;4
30/07/2017;2017;Palmeiras;Avaí;2;0
30/07/2017;2017;Chapecoense;Atlético Goianiense;1;2
30/07/2017;2017;Corinthians;Flamengo;1;1
30/07/2017;2017;Coritiba;Atlético Mineiro;0;2
30/07/2017;2017;Bahia;Sport;1;3
31/07/2017;2017;Cruzeiro;Vitória;0;0
31/07/2017;2017;Grêmio;Santos;1;1
01/08/2017;2017;Vasco;Athletico;0;1
03/08/2017;2017;Sport;Fluminense;2;2
03/08/2017;2017;Chapecoense;Bahia;1;1
03/08/2017;2017;Atlético Mineiro;Corinthians;0;2
03/08/2017;2017;Vitória;Ponte Preta;3;1
03/08/2017;2017;Botafogo;Palmeiras;1;2
03/08/2017;2017;Santos;Flamengo;3;2
03/08/2017;2017;Atlético Goianiense;Grêmio;0;1
04/08/2017;2017;São Paulo;Coritiba;1;2
04/08/2017;2017;Athletico;Avaí;5;0
04/08/2017;2017;Vasco;Cruzeiro;0;3
06/08/2017;2017;Fluminense;Atlético Goianiense;3;1
06/08/2017;2017;Corinthians;Sport;3;1
06/08/2017;2017;Flamengo;Vitória;0;2
06/08/2017;2017;Palmeiras;Athletico;0;1
06/08/2017;2017;Cruzeiro;Botafogo;0;0
06/08/2017;2017;Coritiba;Chapecoense;2;0
06/08/2017;2017;Grêmio;Atlético Mineiro;2;0
06/08/2017;2017;Bahia;São Paulo;2;1
07/08/2017;2017;Ponte Preta;Vasco;0;0
07/08/2017;2017;Avaí;Santos;0;0
10/08/2017;2017;Ponte Preta;Fluminense;0;0
12/08/2017;2017;Atlético Goianiense;Coritiba;1;0
13/08/2017;2017;Vitória;Avaí;0;1
13/08/2017;2017;São Paulo;Cruzeiro;3;2
13/08/2017;2017;Vasco;Palmeiras;1;1
13/08/2017;2017;Atlético Mineiro;Flamengo;2;0
13/08/2017;2017;Sport;Ponte Preta;0;0
14/08/2017;2017;Botafogo;Grêmio;1;0
14/08/2017;2017;Athletico;Bahia;4;1
15/08/2017;2017;Santos;Fluminense;0;0
19/08/2017;2017;Corinthians;Vitória;0;1
20/08/2017;2017;Flamengo;Atlético Goianiense;2;0
20/08/2017;2017;Grêmio;Athletico;0;0
20/08/2017;2017;Cruzeiro;Sport;2;0
20/08/2017;2017;Bahia;Vasco;3;0
20/08/2017;2017;Ponte Preta;Botafogo;2;1
20/08/2017;2017;Avaí;São Paulo;1;1
21/08/2017;2017;Palmeiras;Chapecoense;0;2
21/08/2017;2017;Coritiba;Santos;0;0
22/08/2017;2017;Fluminense;Atlético Mineiro;2;1
24/08/2017;2017;Chapecoense;Corinthians;0;1
26/08/2017;2017;Fluminense;Vasco;0;1
27/08/2017;2017;Corinthians;Atlético Goianiense;0;1
27/08/2017;2017;Flamengo;Athletico;2;0
27/08/2017;2017;Palmeiras;São Paulo;4;2
27/08/2017;2017;Bahia;Botafogo;1;2
27/08/2017;2017;Ponte Preta;Atlético Mineiro;1;2
28/08/2017;2017;Cruzeiro;Santos;1;1
28/08/2017;2017;Avaí;Chapecoense;1;0
29/08/2017;2017;Coritiba;Vitória;0;1
02/09/2017;2017;Grêmio;Sport;5;0
09/09/2017;2017;Atlético Mineiro;Palmeiras;1;1
09/09/2017;2017;Vasco;Grêmio;1;0
10/09/2017;2017;São Paulo;Ponte Preta;2;2
10/09/2017;2017;Athletico;Coritiba;1;1
10/09/2017;2017;Santos;Corinthians;2;0
10/09/2017;2017;Sport;Avaí;0;1
10/09/2017;2017;Vitória;Fluminense;2;2
11/09/2017;2017;Botafogo;Flamengo;2;0
11/09/2017;2017;Chapecoense;Cruzeiro;1;2
12/09/2017;2017;Atlético Goianiense;Bahia;1;1
17/09/2017;2017;Botafogo;Santos;2;0
17/09/2017;2017;Ponte Preta;Atlético Goianiense;1;3
17/09/2017;2017;Avaí;Atlético Mineiro;1;1
17/09/2017;2017;Flamengo;Sport;2;0
17/09/2017;2017;Corinthians;Vasco;1;0
17/09/2017;2017;Athletico;Fluminense;3;1
17/09/2017;2017;Grêmio;Chapecoense;0;1
17/09/2017;2017;Vitória;São Paulo;1;2
18/09/2017;2017;Cruzeiro;Bahia;1;0
19/09/2017;2017;Palmeiras;Coritiba;1;0
24/09/2017;2017;Flamengo;Avaí;1;1
24/09/2017;2017;Santos;Athletico;1;0
24/09/2017;2017;São Paulo;Corinthians;1;1
24/09/2017;2017;Fluminense;Palmeiras;0;1
24/09/2017;2017;Coritiba;Botafogo;2;3
24/09/2017;2017;Atlético Goianiense;Cruzeiro;1;2
24/09/2017;2017;Chapecoense;Ponte Preta;1;0
25/09/2017;2017;Atlético Mineiro;Vitória;1;3
25/09/2017;2017;Bahia;Grêmio;1;0
26/09/2017;2017;Sport;Vasco;1;1
30/09/2017;2017;Vasco;Chapecoense;1;1
30/09/2017;2017;Bahia;Coritiba;1;1
01/10/2017;2017;Palmeiras;Santos;0;1
01/10/2017;2017;Botafogo;Vitória;2;3
01/10/2017;2017;São Paulo;Sport;1;0
01/10/2017;2017;Cruzeiro;Corinthians;1;1
01/10/2017;2017;Grêmio;Fluminense;1;0
01/10/2017;2017;Avaí;Atlético Goianiense;0;2
02/10/2017;2017;Athletico;Atlético Mineiro;0;2
03/10/2017;2017;Ponte Preta;Flamengo;1;0
07/10/2017;2017;Cruzeiro;Ponte Preta;2;1
12/10/2017;2017;Botafogo;Chapecoense;2;1
12/10/2017;2017;Athletico;Atlético Goianiense;2;2
12/10/2017;2017;Corinthians;Coritiba;3;1
12/10/2017;2017;Atlético Mineiro;São Paulo;1;0
12/10/2017;2017;Grêmio;Cruzeiro;0;1
12/10/2017;2017;Avaí;Vasco;1;2
12/10/2017;2017;Flamengo;Fluminense;1;1
12/10/2017;2017;Vitória;Sport;1;2
12/10/2017;2017;Ponte Preta;Santos;1;1
13/10/2017;2017;Palmeiras;Bahia;2;2
15/10/2017;2017;Vasco;Botafogo;1;0
15/10/2017;2017;São Paulo;Athletico;2;1
15/10/2017;2017;Fluminense;Avaí;1;0
15/10/2017;2017;Sport;Atlético Mineiro;1;1
15/10/2017;2017;Atlético Goianiense;Palmeiras;1;3
15/10/2017;2017;Chapecoense;Flamengo;0;1
15/10/2017;2017;Coritiba;Grêmio;0;1
15/10/2017;2017;Bahia;Corinthians;2;0
17/10/2017;2017;Santos;Vitória;2;2
18/10/2017;2017;Coritiba;Cruzeiro;1;0
18/10/2017;2017;Atlético Goianiense;Vasco;0;1
19/10/2017;2017;Atlético Mineiro;Chapecoense;2;3
19/10/2017;2017;Fluminense;São Paulo;3;1
19/10/2017;2017;Corinthians;Grêmio;0;0
19/10/2017;2017;Avaí;Botafogo;1;1
20/10/2017;2017;Palmeiras;Ponte Preta;2;0
20/10/2017;2017;Vitória;Athletico;2;3
20/10/2017;2017;Flamengo;Bahia;4;1
20/10/2017;2017;Sport;Santos;1;1
21/10/2017;2017;Vasco;Coritiba;1;1
22/10/2017;2017;Santos;Atlético Goianiense;1;0
22/10/2017;2017;São Paulo;Flamengo;2;0
22/10/2017;2017;Cruzeiro;Atlético Mineiro;1;3
22/10/2017;2017;Athletico;Sport;2;1
22/10/2017;2017;Grêmio;Palmeiras;1;3
22/10/2017;2017;Bahia;Vitória;2;1
22/10/2017;2017;Ponte Preta;Avaí;1;2
22/10/2017;2017;Chapecoense;Fluminense;2;0
24/10/2017;2017;Botafogo;Corinthians;2;1
28/10/2017;2017;São Paulo;Santos;2;1
28/10/2017;2017;Flamengo;Vasco;0;0
29/10/2017;2017;Athletico;Chapecoense;0;0
29/10/2017;2017;Fluminense;Bahia;1;1
29/10/2017;2017;Atlético Mineiro;Botafogo;0;0
29/10/2017;2017;Ponte Preta;Corinthians;1;0
29/10/2017;2017;Sport;Coritiba;3;4
29/10/2017;2017;Vitória;Atlético Goianiense;1;1
29/10/2017;2017;Avaí;Grêmio;2;2
30/10/2017;2017;Palmeiras;Cruzeiro;2;2
04/11/2017;2017;Santos;Atlético Mineiro;3;1
04/11/2017;2017;Botafogo;Fluminense;1;2
04/11/2017;2017;Atlético Goianiense;São Paulo;0;1
05/11/2017;2017;Coritiba;Avaí;4;0
05/11/2017;2017;Corinthians;Palmeiras;3;2
05/11/2017;2017;Cruzeiro;Athletico;1;0
05/11/2017;2017;Grêmio;Flamengo;3;1
05/11/2017;2017;Bahia;Ponte Preta;2;0
05/11/2017;2017;Vasco;Vitória;1;1
05/11/2017;2017;Chapecoense;Sport;1;1
08/11/2017;2017;Ponte Preta;Grêmio;0;1
08/11/2017;2017;Avaí;Bahia;1;2
09/11/2017;2017;Athletico;Corinthians;0;1
09/11/2017;2017;Sport;Botafogo;1;2
09/11/2017;2017;Flamengo;Cruzeiro;2;0
09/11/2017;2017;Santos;Vasco;1;2
09/11/2017;2017;Vitória;Palmeiras;3;1
09/11/2017;2017;São Paulo;Chapecoense;2;2
09/11/2017;2017;Atlético Mineiro;Atlético Goianiense;3;2
10/11/2017;2017;Fluminense;Coritiba;2;2
11/11/2017;2017;Botafogo;Athletico;0;1
11/11/2017;2017;Corinthians;Avaí;1;0
12/11/2017;2017;Vasco;São Paulo;1;1
12/11/2017;2017;Palmeiras;Flamengo;2;0
12/11/2017;2017;Grêmio;Vitória;1;1
12/11/2017;2017;Atlético Goianiense;Sport;2;0
12/11/2017;2017;Bahia;Atlético Mineiro;2;2
12/11/2017;2017;Cruzeiro;Fluminense;3;1
12/11/2017;2017;Coritiba;Ponte Preta;1;1
13/11/2017;2017;Chapecoense;Santos;2;0
15/11/2017;2017;Ponte Preta;Athletico;2;1
15/11/2017;2017;Cruzeiro;Avaí;2;2
15/11/2017;2017;Grêmio;São Paulo;1;0
16/11/2017;2017;Vasco;Atlético Mineiro;1;1
16/11/2017;2017;Corinthians;Fluminense;3;1
16/11/2017;2017;Botafogo;Atlético Goianiense;1;2
16/11/2017;2017;Palmeiras;Sport;5;1
16/11/2017;2017;Chapecoense;Vitória;2;1
17/11/2017;2017;Coritiba;Flamengo;1;0
17/11/2017;2017;Bahia;Santos;3;1
19/11/2017;2017;Flamengo;Corinthians;3;0
19/11/2017;2017;São Paulo;Botafogo;0;0
19/11/2017;2017;Sport;Bahia;1;0
19/11/2017;2017;Vitória;Cruzeiro;1;1
19/11/2017;2017;Atlético Goianiense;Chapecoense;1;1
19/11/2017;2017;Santos;Grêmio;1;0
19/11/2017;2017;Atlético Mineiro;Coritiba;3;0
19/11/2017;2017;Athletico;Vasco;3;1
20/11/2017;2017;Fluminense;Ponte Preta;2;0
20/11/2017;2017;Avaí;Palmeiras;2;1
25/11/2017;2017;Fluminense;Sport;1;2
26/11/2017;2017;Corinthians;Atlético Mineiro;2;2
26/11/2017;2017;Cruzeiro;Vasco;0;1
26/11/2017;2017;Coritiba;São Paulo;1;2
26/11/2017;2017;Grêmio;Atlético Goianiense;1;1
26/11/2017;2017;Ponte Preta;Vitória;2;3
26/11/2017;2017;Avaí;Athletico;1;0
26/11/2017;2017;Flamengo;Santos;1;2
26/11/2017;2017;Bahia;Chapecoense;0;1
27/11/2017;2017;Palmeiras;Botafogo;2;0
03/12/2017;2017;Botafogo;Cruzeiro;2;2
03/12/2017;2017;Vasco;Ponte Preta;2;1
03/12/2017;2017;Santos;Avaí;1;1
03/12/2017;2017;São Paulo;Bahia;1;1
03/12/2017;2017;Atlético Mineiro;Grêmio;4;3
03/12/2017;2017;Athletico;Palmeiras;3;0
03/12/2017;2017;Sport;Corinthians;1;0
03/12/2017;2017;Vitória;Flamengo;1;2
03/12/2017;2017;Atlético Goianiense;Fluminense;1;1
03/12/2017;2017;Chapecoense;Coritiba;2;1
14/04/2018;2018;Cruzeiro;Grêmio;0;1
15/04/2018;2018;Vitória;Flamengo;2;2
15/04/2018;2018;Santos;Ceará;2;0
15/04/2018;2018;América-MG;Sport;3;0
15/04/2018;2018;Vasco;Atlético Mineiro;2;1
15/04/2018;2018;Corinthians;Fluminense;2;1
15/04/2018;2018;Internacional;Bahia;2;0
16/04/2018;2018;Athletico;Chapecoense;5;1
17/04/2018;2018;Botafogo;Palmeiras;1;1
17/04/2018;2018;São Paulo;Paraná;1;0
21/04/2018;2018;Bahia;Santos;1;0
22/04/2018;2018;Flamengo;América-MG;2;0
22/04/2018;2018;Paraná;Corinthians;0;4
22/04/2018;2018;Atlético Mineiro;Vitória;2;1
22/04/2018;2018;Chapecoense;Vasco;1;1
22/04/2018;2018;Fluminense;Cruzeiro;1;0
22/04/2018;2018;Ceará;São Paulo;0;0
22/04/2018;2018;Palmeiras;Internacional;1;0
23/04/2018;2018;Grêmio;Athletico;0;0
24/04/2018;2018;Sport;Botafogo;1;1
28/04/2018;2018;Botafogo;Grêmio;2;1
29/04/2018;2018;Atlético Mineiro;Corinthians;1;0
29/04/2018;2018;Paraná;Sport;1;2
29/04/2018;2018;Bahia;Athletico;0;0
29/04/2018;2018;Fluminense;São Paulo;1;1
29/04/2018;2018;Ceará;Flamengo;0;3
29/04/2018;2018;Palmeiras;Chapecoense;0;0
30/04/2018;2018;Internacional;Cruzeiro;0;0
01/05/2018;2018;América-MG;Vitória;2;1
06/05/2018;2018;Vasco;América-MG;4;1
06/05/2018;2018;São Paulo;Atlético Mineiro;2;2
06/05/2018;2018;Corinthians;Ceará;1;1
06/05/2018;2018;Cruzeiro;Botafogo;1;0
06/05/2018;2018;Athletico;Palmeiras;1;3
06/05/2018;2018;Vitória;Fluminense;1;2
06/05/2018;2018;Flamengo;Internacional;2;0
07/05/2018;2018;Sport;Bahia;2;0
07/05/2018;2018;Grêmio;Santos;5;1
08/05/2018;2018;Chapecoense;Paraná;1;1
12/05/2018;2018;Grêmio;Internacional;0;0
13/05/2018;2018;Cruzeiro;Sport;2;0
13/05/2018;2018;Athletico;Atlético Mineiro;1;2
13/05/2018;2018;Chapecoense;Flamengo;3;2
13/05/2018;2018;Bahia;São Paulo;2;2
13/05/2018;2018;Vasco;Vitória;2;3
13/05/2018;2018;Corinthians;Palmeiras;1;0
14/05/2018;2018;Santos;Paraná;3;1
15/05/2018;2018;Botafogo;Fluminense;2;1
15/05/2018;2018;Ceará;América-MG;2;2
19/05/2018;2018;Atlético Mineiro;Cruzeiro;1;0
20/05/2018;2018;Flamengo;Vasco;1;1
20/05/2018;2018;Palmeiras;Bahia;3;0
20/05/2018;2018;Vitória;Ceará;2;1
20/05/2018;2018;Paraná;Grêmio;0;0
20/05/2018;2018;América-MG;Botafogo;1;0
20/05/2018;2018;São Paulo;Santos;1;0
20/05/2018;2018;Sport;Corinthians;1;1
21/05/2018;2018;Fluminense;Athletico;2;0
22/05/2018;2018;Internacional;Chapecoense;3;0
26/05/2018;2018;Fluminense;Chapecoense;3;1
27/05/2018;2018;Palmeiras;Sport;2;3
27/05/2018;2018;Atlético Mineiro;Flamengo;0;1
27/05/2018;2018;Paraná;Athletico;0;0
27/05/2018;2018;Bahia;Vasco;3;0
27/05/2018;2018;Botafogo;Vitória;1;1
27/05/2018;2018;Santos;Cruzeiro;0;1
27/05/2018;2018;Internacional;Corinthians;2;1
28/05/2018;2018;América-MG;São Paulo;1;3
28/05/2018;2018;Ceará;Grêmio;0;1
31/05/2018;2018;Vitória;Internacional;2;3
31/05/2018;2018;Vasco;Paraná;1;0
31/05/2018;2018;Sport;Atlético Mineiro;3;2
31/05/2018;2018;Chapecoense;Ceará;2;0
31/05/2018;2018;São Paulo;Botafogo;3;2
31/05/2018;2018;Cruzeiro;Palmeiras;1;0
31/05/2018;2018;Grêmio;Fluminense;0;0
31/05/2018;2018;Flamengo;Bahia;2;0
31/05/2018;2018;Corinthians;América-MG;1;0
01/06/2018;2018;Athletico;Santos;2;0
02/06/2018;2018;Atlético Mineiro;Chapecoense;3;3
02/06/2018;2018;Internacional;Sport;0;0
03/06/2018;2018;Vasco;Botafogo;1;2
03/06/2018;2018;Palmeiras;São Paulo;3;1
03/06/2018;2018;América-MG;Athletico;3;1
03/06/2018;2018;Bahia;Grêmio;0;2
03/06/2018;2018;Flamengo;Corinthians;1;0
03/06/2018;2018;Santos;Vitória;5;2
04/06/2018;2018;Ceará;Cruzeiro;0;1
05/06/2018;2018;Paraná;Fluminense;2;1
06/06/2018;2018;São Paulo;Internacional;0;0
07/06/2018;2018;Vitória;Chapecoense;1;0
07/06/2018;2018;Botafogo;Ceará;0;0
07/06/2018;2018;Sport;Athletico;1;0
07/06/2018;2018;Corinthians;Santos;1;1
07/06/2018;2018;Cruzeiro;Vasco;1;1
07/06/2018;2018;Grêmio;Palmeiras;0;2
08/06/2018;2018;Paraná;Bahia;1;0
08/06/2018;2018;Fluminense;Flamengo;0;2
08/06/2018;2018;América-MG;Atlético Mineiro;1;3
09/06/2018;2018;Athletico;São Paulo;0;1
10/06/2018;2018;Chapecoense;Cruzeiro;2;0
10/06/2018;2018;Vasco;Sport;3;2
10/06/2018;2018;Corinthians;Vitória;0;0
10/06/2018;2018;Atlético Mineiro;Fluminense;5;2
10/06/2018;2018;Bahia;Botafogo;3;3
10/06/2018;2018;Ceará;Palmeiras;2;2
10/06/2018;2018;Grêmio;América-MG;1;0
11/06/2018;2018;Flamengo;Paraná;2;0
11/06/2018;2018;Santos;Internacional;1;2
13/06/2018;2018;São Paulo;Vitória;3;0
13/06/2018;2018;América-MG;Chapecoense;0;0
14/06/2018;2018;Fluminense;Santos;0;1
14/06/2018;2018;Paraná;Cruzeiro;1;1
14/06/2018;2018;Sport;Grêmio;0;0
14/06/2018;2018;Botafogo;Athletico;2;0
14/06/2018;2018;Palmeiras;Flamengo;1;1
14/06/2018;2018;Atlético Mineiro;Ceará;2;1
14/06/2018;2018;Bahia;Corinthians;1;0
14/06/2018;2018;Internacional;Vasco;3;1
19/07/2018;2018;Ceará;Sport;1;0
19/07/2018;2018;Vitória;Paraná;1;0
19/07/2018;2018;Flamengo;São Paulo;0;1
19/07/2018;2018;Corinthians;Botafogo;2;0
19/07/2018;2018;Grêmio;Atlético Mineiro;2;0
20/07/2018;2018;Cruzeiro;América-MG;3;1
20/07/2018;2018;Chapecoense;Bahia;1;1
20/07/2018;2018;Vasco;Fluminense;1;1
20/07/2018;2018;Santos;Palmeiras;1;1
20/07/2018;2018;Athletico;Internacional;2;2
22/07/2018;2018;Flamengo;Botafogo;2;0
22/07/2018;2018;São Paulo;Corinthians;3;1
22/07/2018;2018;Paraná;América-MG;1;0
22/07/2018;2018;Bahia;Vitória;4;1
22/07/2018;2018;Vasco;Grêmio;1;0
22/07/2018;2018;Sport;Fluminense;1;2
22/07/2018;2018;Palmeiras;Atlético Mineiro;3;2
23/07/2018;2018;Cruzeiro;Athletico;2;1
23/07/2018;2018;Chapecoense;Santos;0;0
24/07/2018;2018;Internacional;Ceará;1;0
26/07/2018;2018;Fluminense;Palmeiras;1;0
26/07/2018;2018;Atlético Mineiro;Paraná;2;0
26/07/2018;2018;Santos;Flamengo;1;1
26/07/2018;2018;Corinthians;Cruzeiro;2;0
27/07/2018;2018;Vitória;Sport;1;0
27/07/2018;2018;Botafogo;Chapecoense;1;0
27/07/2018;2018;Grêmio;São Paulo;2;1
27/07/2018;2018;América-MG;Internacional;2;1
28/07/2018;2018;Ceará;Fluminense;1;0
29/07/2018;2018;Vasco;Corinthians;1;4
29/07/2018;2018;Palmeiras;Paraná;3;0
29/07/2018;2018;Cruzeiro;São Paulo;0;2
29/07/2018;2018;Athletico;Vitória;4;0
29/07/2018;2018;Flamengo;Sport;4;1
29/07/2018;2018;Internacional;Botafogo;3;0
30/07/2018;2018;Chapecoense;Grêmio;1;1
30/07/2018;2018;Santos;América-MG;0;1
31/07/2018;2018;Bahia;Atlético Mineiro;2;2
04/08/2018;2018;Botafogo;Santos;0;0
05/08/2018;2018;Grêmio;Flamengo;2;0
05/08/2018;2018;Corinthians;Athletico;0;0
05/08/2018;2018;Paraná;Ceará;0;1
05/08/2018;2018;América-MG;Palmeiras;0;0
05/08/2018;2018;Vitória;Cruzeiro;1;1
05/08/2018;2018;São Paulo;Vasco;2;1
06/08/2018;2018;Fluminense;Bahia;1;1
06/08/2018;2018;Sport;Chapecoense;1;1
07/08/2018;2018;Atlético Mineiro;Internacional;0;1
09/08/2018;2018;Ceará;Santos;1;1
11/08/2018;2018;Ceará;Athletico;0;0
12/08/2018;2018;Bahia;América-MG;1;0
12/08/2018;2018;Atlético Mineiro;Santos;3;1
12/08/2018;2018;Paraná;Botafogo;1;1
12/08/2018;2018;Chapecoense;Corinthians;2;1
12/08/2018;2018;Flamengo;Cruzeiro;1;0
12/08/2018;2018;Sport;São Paulo;1;3
13/08/2018;2018;Palmeiras;Vasco;1;0
13/08/2018;2018;Grêmio;Vitória;4;0
14/08/2018;2018;Fluminense;Internacional;0;3
18/08/2018;2018;Santos;Sport;3;0
19/08/2018;2018;Corinthians;Grêmio;0;1
19/08/2018;2018;Athletico;Flamengo;3;0
19/08/2018;2018;Internacional;Paraná;1;0
19/08/2018;2018;Cruzeiro;Bahia;1;1
19/08/2018;2018;Vitória;Palmeiras;0;3
19/08/2018;2018;Botafogo;Atlético Mineiro;0;3
20/08/2018;2018;América-MG;Fluminense;0;0
20/08/2018;2018;São Paulo;Chapecoense;2;0
21/08/2018;2018;Vasco;Ceará;1;1
23/08/2018;2018;Paraná;São Paulo;1;1
23/08/2018;2018;Bahia;Internacional;0;1
23/08/2018;2018;Sport;América-MG;0;2
23/08/2018;2018;Palmeiras;Botafogo;2;0
23/08/2018;2018;Fluminense;Corinthians;1;0
23/08/2018;2018;Grêmio;Cruzeiro;1;1
24/08/2018;2018;Flamengo;Vitória;1;0
24/08/2018;2018;Atlético Mineiro;Vasco;0;0
25/08/2018;2018;Santos;Bahia;2;0
26/08/2018;2018;Athletico;Grêmio;2;1
26/08/2018;2018;Corinthians;Paraná;1;0
26/08/2018;2018;Cruzeiro;Fluminense;2;1
26/08/2018;2018;Botafogo;Sport;2;0
26/08/2018;2018;São Paulo;Ceará;1;0
26/08/2018;2018;América-MG;Flamengo;2;2
26/08/2018;2018;Vitória;Atlético Mineiro;1;0
26/08/2018;2018;Internacional;Palmeiras;0;0
27/08/2018;2018;Vasco;Chapecoense;3;1
30/08/2018;2018;Athletico;Vasco;1;0
30/08/2018;2018;Ceará;Bahia;0;2
01/09/2018;2018;Vitória;América-MG;1;0
01/09/2018;2018;Grêmio;Botafogo;4;0
02/09/2018;2018;Vasco;Santos;0;3
02/09/2018;2018;Corinthians;Atlético Mineiro;1;1
02/09/2018;2018;Flamengo;Ceará;0;1
02/09/2018;2018;Athletico;Bahia;2;0
02/09/2018;2018;São Paulo;Fluminense;1;1
02/09/2018;2018;Sport;Paraná;1;0
03/09/2018;2018;Cruzeiro;Internacional;0;0
03/09/2018;2018;Chapecoense;Palmeiras;1;2
06/09/2018;2018;Bahia;Sport;2;0
06/09/2018;2018;Botafogo;Cruzeiro;1;1
06/09/2018;2018;Ceará;Corinthians;2;1
06/09/2018;2018;Paraná;Chapecoense;1;1
06/09/2018;2018;Palmeiras;Athletico;2;0
06/09/2018;2018;Atlético Mineiro;São Paulo;1;0
06/09/2018;2018;Internacional;Flamengo;2;1
07/09/2018;2018;Fluminense;Vitória;0;0
07/09/2018;2018;Santos;Grêmio;0;0
07/09/2018;2018;América-MG;Vasco;2;1
08/09/2018;2018;Sport;Cruzeiro;0;0
09/09/2018;2018;São Paulo;Bahia;1;0
09/09/2018;2018;Flamengo;Chapecoense;2;0
09/09/2018;2018;América-MG;Ceará;0;0
09/09/2018;2018;Fluminense;Botafogo;1;0
09/09/2018;2018;Palmeiras;Corinthians;1;0
09/09/2018;2018;Internacional;Grêmio;1;0
10/09/2018;2018;Paraná;Santos;0;2
10/09/2018;2018;Vitória;Vasco;1;0
11/09/2018;2018;Atlético Mineiro;Athletico;3;1
14/09/2018;2018;Chapecoense;Athletico;2;1
15/09/2018;2018;Ceará;Vitória;2;0
15/09/2018;2018;Grêmio;Paraná;2;0
16/09/2018;2018;Vasco;Flamengo;1;1
16/09/2018;2018;Botafogo;América-MG;1;0
16/09/2018;2018;Cruzeiro;Atlético Mineiro;0;0
16/09/2018;2018;Athletico;Fluminense;3;1
16/09/2018;2018;Bahia;Palmeiras;1;1
16/09/2018;2018;Santos;São Paulo;0;0
17/09/2018;2018;Corinthians;Sport;2;1
18/09/2018;2018;Chapecoense;Internacional;2;1
22/09/2018;2018;São Paulo;América-MG;1;1
23/09/2018;2018;Grêmio;Ceará;3;2
23/09/2018;2018;Athletico;Paraná;3;0
23/09/2018;2018;Flamengo;Atlético Mineiro;2;1
23/09/2018;2018;Corinthians;Internacional;1;1
23/09/2018;2018;Vitória;Botafogo;3;4
23/09/2018;2018;Sport;Palmeiras;0;1
24/09/2018;2018;Cruzeiro;Santos;2;1
25/09/2018;2018;Chapecoense;Fluminense;1;2
25/09/2018;2018;Vasco;Bahia;2;1
28/09/2018;2018;Santos;Vasco;1;1
29/09/2018;2018;Fluminense;Grêmio;0;1
30/09/2018;2018;América-MG;Corinthians;0;0
30/09/2018;2018;Bahia;Flamengo;0;0
30/09/2018;2018;Palmeiras;Cruzeiro;3;1
30/09/2018;2018;Atlético Mineiro;Sport;5;2
30/09/2018;2018;Botafogo;São Paulo;2;2
30/09/2018;2018;Santos;Athletico;1;0
30/09/2018;2018;Internacional;Vitória;2;1
01/10/2018;2018;Ceará;Chapecoense;3;1
02/10/2018;2018;Paraná;Vasco;1;1
06/10/2018;2018;Sport;Internacional;2;1
06/10/2018;2018;Corinthians;Flamengo;0;3
06/10/2018;2018;Vitória;Santos;0;1
06/10/2018;2018;Athletico;América-MG;4;0
06/10/2018;2018;Chapecoense;Atlético Mineiro;1;0
06/10/2018;2018;São Paulo;Palmeiras;0;2
07/10/2018;2018;Grêmio;Bahia;2;2
09/10/2018;2018;Fluminense;Paraná;4;0
10/10/2018;2018;Botafogo;Vasco;1;1
13/10/2018;2018;Flamengo;Fluminense;3;0
14/10/2018;2018;Santos;Corinthians;1;0
14/10/2018;2018;Bahia;Paraná;2;0
14/10/2018;2018;Chapecoense;Vitória;0;1
14/10/2018;2018;Vasco;Cruzeiro;2;0
14/10/2018;2018;Palmeiras;Grêmio;2;0
14/10/2018;2018;Internacional;São Paulo;3;1
15/10/2018;2018;Atlético Mineiro;América-MG;0;0
15/10/2018;2018;Athletico;Sport;4;0
16/10/2018;2018;Ceará;Botafogo;0;0
20/10/2018;2018;América-MG;Grêmio;1;1
20/10/2018;2018;Botafogo;Bahia;0;1
21/10/2018;2018;São Paulo;Athletico;0;0
21/10/2018;2018;Sport;Vasco;2;1
21/10/2018;2018;Vitória;Corinthians;2;2
21/10/2018;2018;Fluminense;Atlético Mineiro;1;0
21/10/2018;2018;Palmeiras;Ceará;2;1
22/10/2018;2018;Cruzeiro;Chapecoense;3;0
22/10/2018;2018;Paraná;Flamengo;0;4
23/10/2018;2018;Internacional;Santos;2;2
25/10/2018;2018;Cruzeiro;Ceará;0;2
27/10/2018;2018;Vitória;São Paulo;0;1
27/10/2018;2018;Vasco;Internacional;1;1
27/10/2018;2018;Santos;Fluminense;3;0
27/10/2018;2018;Grêmio;Sport;3;4
28/10/2018;2018;Chapecoense;América-MG;1;0
28/10/2018;2018;Flamengo;Palmeiras;1;1
28/10/2018;2018;Corinthians;Bahia;2;1
28/10/2018;2018;Cruzeiro;Paraná;3;1
